  0.30830359E+01 -0.64610839E+01
  0.30975722E+01 -0.65262430E+01
  0.31121084E+01 -0.65907089E+01
  0.31266447E+01 -0.66544461E+01
  0.31411809E+01 -0.67173510E+01
  0.31557172E+01 -0.67792602E+01
  0.31702534E+01 -0.68399698E+01
  0.31847897E+01 -0.68992644E+01
  0.31993259E+01 -0.69569489E+01
  0.32138622E+01 -0.70128785E+01
  0.32283984E+01 -0.70669792E+01
  0.32429347E+01 -0.71192538E+01
  0.32574709E+01 -0.71697701E+01
  0.32720072E+01 -0.72186364E+01
  0.32865434E+01 -0.72659684E+01
  0.33010797E+01 -0.73118576E+01
  0.33156159E+01 -0.73563472E+01
  0.33301522E+01 -0.73994205E+01
  0.33446884E+01 -0.74410028E+01
  0.33592247E+01 -0.74809756E+01
  0.33737609E+01 -0.75192036E+01
  0.33882972E+01 -0.75555716E+01
  0.34028334E+01 -0.75900263E+01
  0.34173697E+01 -0.76226153E+01
  0.34319059E+01 -0.76535092E+01
  0.34464422E+01 -0.76829955E+01
  0.34609784E+01 -0.77114378E+01
  0.34755147E+01 -0.77392075E+01
  0.34900509E+01 -0.77666064E+01
  0.35045872E+01 -0.77938058E+01
  0.35191234E+01 -0.78208229E+01
  0.35336597E+01 -0.78475430E+01
  0.35481959E+01 -0.78737754E+01
  0.35627322E+01 -0.78993220E+01
  0.35772684E+01 -0.79240304E+01
  0.35918047E+01 -0.79478171E+01
  0.36063409E+01 -0.79706583E+01
  0.36208772E+01 -0.79925609E+01
  0.36354134E+01 -0.80135326E+01
  0.36499497E+01 -0.80335638E+01
  0.36644859E+01 -0.80526277E+01
  0.36790222E+01 -0.80706925E+01
  0.36935584E+01 -0.80877363E+01
  0.37080947E+01 -0.81037571E+01
  0.37226309E+01 -0.81187720E+01
  0.37371672E+01 -0.81328111E+01
  0.37517034E+01 -0.81459077E+01
  0.37662397E+01 -0.81580904E+01
  0.37807759E+01 -0.81693789E+01
  0.37953122E+01 -0.81797824E+01
  0.38098485E+01 -0.81893003E+01
  0.38243847E+01 -0.81979238E+01
  0.38389210E+01 -0.82056391E+01
  0.38534572E+01 -0.82124318E+01
  0.38679935E+01 -0.82182916E+01
  0.38825297E+01 -0.82232160E+01
  0.38970660E+01 -0.82272114E+01
  0.39116022E+01 -0.82302919E+01
  0.39261385E+01 -0.82324749E+01
  0.39406747E+01 -0.82337770E+01
  0.39552110E+01 -0.82342096E+01
  
  0.00000000E+00  0.12048354E+01
  0.14477077E-01  0.12056980E+01
  0.28954154E-01  0.12082795E+01
  0.43431231E-01  0.12125616E+01
  0.57908308E-01  0.12185142E+01
  0.72385385E-01  0.12260994E+01
  0.86862462E-01  0.12352761E+01
  0.10133954E+00  0.12460085E+01
  0.11581662E+00  0.12582754E+01
  0.13029369E+00  0.12720782E+01
  0.14477077E+00  0.12874461E+01
  0.15924785E+00  0.13044353E+01
  0.17372492E+00  0.13231240E+01
  0.18820200E+00  0.13436010E+01
  0.20267908E+00  0.13659504E+01
  0.21715615E+00  0.13902305E+01
  0.23163323E+00  0.14164504E+01
  0.24611031E+00  0.14445459E+01
  0.26058739E+00  0.14743630E+01
  0.27506446E+00  0.15056589E+01
  0.28954154E+00  0.15381277E+01
  0.30401862E+00  0.15714534E+01
  0.31849569E+00  0.16053801E+01
  0.33297277E+00  0.16397821E+01
  0.34744985E+00  0.16747124E+01
  0.36192692E+00  0.17104159E+01
  0.37640400E+00  0.17473066E+01
  0.39088108E+00  0.17859254E+01
  0.40535816E+00  0.18268994E+01
  0.41983523E+00  0.18709183E+01
  0.43431231E+00  0.19187279E+01
  0.44878939E+00  0.19711200E+01
  0.46326646E+00  0.20288941E+01
