  -11    2    0    1    1    0.001358   -0.000000
  -11    2    0    2    1    0.009462    0.000008
  -11    2    0    1    2   -0.002600    0.000025
  -11    2    0    2    2   -0.000865    0.000000
  -11    3    0    1    1   -0.001456   -0.000003
  -11    3    0    2    1   -0.000364    0.000030
  -11    3    0    1    2    0.003136    0.000003
  -11    3    0    2    2   -0.000433    0.000003
  -10  -14    0    1    1   -0.001270    0.000000
  -10  -14    0    2    1   -0.000390    0.000061
  -10  -14    0    1    2    0.001218    0.000023
  -10  -14    0    2    2    0.000065   -0.000000
  -10  -13    0    1    1   -0.000051   -0.000000
  -10  -13    0    2    1   -0.003035    0.000002
  -10  -13    0    1    2   -0.002603   -0.000022
  -10  -13    0    2    2    0.000497    0.000000
  -10  -12    0    1    1    0.000380   -0.000000
  -10  -12    0    2    1   -0.008123   -0.000012
  -10  -12    0    1    2   -0.010320   -0.000061
  -10  -12    0    2    2    0.000974    0.000000
  -10  -11    0    1    1   -0.000819    0.000000
  -10  -11    0    2    1   -0.005589    0.000012
  -10  -11    0    1    2   -0.002459    0.000013
  -10  -11    0    2    2    0.000530   -0.000000
  -10  -10    0    1    1   -0.001165    0.000002
  -10  -10    0    2    1    0.007125   -0.000017
  -10  -10    0    1    2    0.007121    0.000007
  -10  -10    0    2    2   -0.000590   -0.000002
  -10   -9    0    1    1    0.001322   -0.000000
  -10   -9    0    2    1    0.013897   -0.000041
  -10   -9    0    1    2    0.009205   -0.000023
  -10   -9    0    2    2   -0.001580    0.000000
  -10   -8    0    1    1    0.003192   -0.000003
  -10   -8    0    2    1    0.005432   -0.000002
  -10   -8    0    1    2    0.007342    0.000048
  -10   -8    0    2    2   -0.001162    0.000003
  -10   -7    0    1    1    0.002766    0.000001
  -10   -7    0    2    1    0.000203    0.000016
  -10   -7    0    1    2   -0.000999    0.000078
  -10   -7    0    2    2    0.000011   -0.000001
  -10   -6    0    1    1    0.003577    0.000002
  -10   -6    0    2    1    0.007125   -0.000026
  -10   -6    0    1    2   -0.004996    0.000067
  -10   -6    0    2    2   -0.000285   -0.000002
  -10   -5    0    1    1    0.004810   -0.000002
  -10   -5    0    2    1    0.007117   -0.000025
  -10   -5    0    1    2    0.002168    0.000097
  -10   -5    0    2    2   -0.001052    0.000002
  -10   -4    0    1    1    0.003577    0.000002
  -10   -4    0    2    1    0.000196    0.000027
  -10   -4    0    1    2    0.002166    0.000095
  -10   -4    0    2    2   -0.000285   -0.000002
  -10   -3    0    1    1    0.002766    0.000004
  -10   -3    0    2    1    0.005423    0.000011
  -10   -3    0    1    2   -0.004982    0.000087
  -10   -3    0    2    2    0.000010   -0.000004
  -10   -2    0    1    1    0.003190   -0.000002
  -10   -2    0    2    1    0.013875   -0.000042
  -10   -2    0    1    2   -0.000977    0.000104
  -10   -2    0    2    2   -0.001160    0.000002
  -10   -1    0    1    1    0.001321   -0.000001
  -10   -1    0    2    1    0.007092   -0.000038
  -10   -1    0    1    2    0.007340    0.000046
  -10   -1    0    2    2   -0.001579    0.000001
  -10    0    0    1    1   -0.001165    0.000002
  -10    0    0    2    1   -0.005633   -0.000026
  -10    0    0    1    2    0.009205   -0.000025
  -10    0    0    2    2   -0.000590   -0.000002
  -10    1    0    1    1   -0.000821   -0.000000
  -10    1    0    2    1   -0.008125   -0.000037
  -10    1    0    1    2    0.007149   -0.000002
  -10    1    0    2    2    0.000532    0.000000
  -10    2    0    1    1    0.000382   -0.000000
  -10    2    0    2    1   -0.003023   -0.000012
  -10    2    0    1    2   -0.002428   -0.000008
  -10    2    0    2    2    0.000972    0.000000
  -10    3    0    1    1   -0.000050    0.000000
  -10    3    0    2    1   -0.000430    0.000038
  -10    3    0    1    2   -0.010313   -0.000063
  -10    3    0    2    2    0.000496   -0.000000
  -10    4    0    1    1   -0.001271    0.000000
  -10    4    0    2    1   -0.001477    0.000056
  -10    4    0    1    2   -0.002606   -0.000014
  -10    4    0    2    2    0.000066   -0.000000
  -10    5    0    1    1   -0.002068    0.000001
  -10    5    0    2    1   -0.001901    0.000046
  -10    5    0    1    2    0.001231    0.000032
  -10    5    0    2    2    0.000441   -0.000001
   -9  -15    0    1    1   -0.001971   -0.000000
   -9  -15    0    2    1   -0.001921   -0.000048
   -9  -15    0    1    2   -0.005540   -0.000041
   -9  -15    0    2    2    0.000646    0.000000
   -9  -14    0    1    1    0.002469   -0.000000
   -9  -14    0    2    1    0.002925   -0.000048
   -9  -14    0    1    2    0.002471   -0.000012
   -9  -14    0    2    2   -0.000643    0.000000
   -9  -13    0    1    1    0.002126    0.000001
   -9  -13    0    2    1   -0.006485    0.000001
   -9  -13    0    1    2    0.006535    0.000006
   -9  -13    0    2    2   -0.000088   -0.000001
   -9  -12    0    1    1   -0.001620    0.000001
   -9  -12    0    2    1   -0.005160    0.000002
   -9  -12    0    1    2   -0.004744   -0.000040
   -9  -12    0    2    2    0.000859   -0.000001
   -9  -11    0    1    1   -0.000601    0.000001
   -9  -11    0    2    1    0.007927    0.000007
   -9  -11    0    1    2    0.001200   -0.000020
   -9  -11    0    2    2   -0.000623   -0.000001
   -9  -10    0    1    1    0.001320    0.000001
   -9  -10    0    2    1    0.009204    0.000056
   -9  -10    0    1    2    0.013894    0.000027
   -9  -10    0    2    2   -0.001578   -0.000001
   -9   -9    0    1    1    0.001105   -0.000002
   -9   -9    0    2    1    0.002374    0.000046
   -9   -9    0    1    2    0.002331   -0.000021
   -9   -9    0    2    2   -0.000285    0.000002
   -9   -8    0    1    1    0.001517   -0.000001
   -9   -8    0    2    1   -0.003902    0.000036
   -9   -8    0    1    2   -0.012303   -0.000030
   -9   -8    0    2    2    0.000788    0.000001
   -9   -7    0    1    1    0.000464   -0.000001
   -9   -7    0    2    1   -0.009900    0.000084
   -9   -7    0    1    2   -0.010923    0.000000
   -9   -7    0    2    2    0.001103    0.000001
   -9   -6    0    1    1   -0.002370   -0.000001
   -9   -6    0    2    1   -0.006640    0.000058
   -9   -6    0    1    2   -0.007804   -0.000045
   -9   -6    0    2    2    0.001162    0.000001
   -9   -5    0    1    1   -0.003466    0.000001
   -9   -5    0    2    1   -0.001038    0.000002
   -9   -5    0    1    2   -0.006294   -0.000050
   -9   -5    0    2    2    0.000609   -0.000001
   -9   -4    0    1    1   -0.003468   -0.000001
   -9   -4    0    2    1   -0.006647    0.000057
   -9   -4    0    1    2   -0.004540   -0.000031
   -9   -4    0    2    2    0.000611    0.000001
   -9   -3    0    1    1   -0.002369   -0.000002
   -9   -3    0    2    1   -0.009894    0.000088
   -9   -3    0    1    2   -0.006318   -0.000064
   -9   -3    0    2    2    0.001161    0.000002
   -9   -2    0    1    1    0.000465   -0.000001
   -9   -2    0    2    1   -0.003880    0.000026
   -9   -2    0    1    2   -0.007779   -0.000033
   -9   -2    0    2    2    0.001101    0.000001
   -9   -1    0    1    1    0.001516   -0.000005
   -9   -1    0    2    1    0.002410    0.000031
   -9   -1    0    1    2   -0.010898    0.000008
   -9   -1    0    2    2    0.000790    0.000005
   -9    0    0    1    1    0.001106   -0.000003
   -9    0    0    2    1    0.009215    0.000056
   -9    0    0    1    2   -0.012319   -0.000003
   -9    0    0    2    2   -0.000287    0.000003
   -9    1    0    1    1    0.001320    0.000001
   -9    1    0    2    1    0.007915   -0.000013
   -9    1    0    1    2    0.002307    0.000027
   -9    1    0    2    2   -0.001578   -0.000001
   -9    2    0    1    1   -0.000602    0.000001
   -9    2    0    2    1   -0.005128   -0.000047
   -9    2    0    1    2    0.013889    0.000036
   -9    2    0    2    2   -0.000622   -0.000001
   -9    3    0    1    1   -0.001619    0.000001
   -9    3    0    2    1   -0.006447   -0.000020
   -9    3    0    1    2    0.001217   -0.000013
   -9    3    0    2    2    0.000858   -0.000001
   -9    4    0    1    1    0.002125    0.000001
   -9    4    0    2    1    0.002932   -0.000048
   -9    4    0    1    2   -0.004749   -0.000022
   -9    4    0    2    2   -0.000087   -0.000001
   -9    5    0    1    1    0.002468    0.000000
   -9    5    0    2    1   -0.001899   -0.000063
   -9    5    0    1    2    0.006515   -0.000002
   -9    5    0    2    2   -0.000642   -0.000000
   -9    6    0    1    1   -0.001970    0.000001
   -9    6    0    2    1   -0.007856   -0.000036
   -9    6    0    1    2    0.002480   -0.000020
   -9    6    0    2    2    0.000645   -0.000001
   -9    7    0    1    1   -0.000633   -0.000001
   -9    7    0    2    1    0.000542   -0.000058
   -9    7    0    1    2   -0.005539   -0.000039
   -9    7    0    2    2    0.000352    0.000001
   -8  -16    0    1    1    0.002722   -0.000001
   -8  -16    0    2    1    0.000592   -0.000040
   -8  -16    0    1    2    0.004108   -0.000017
   -8  -16    0    2    2   -0.000671    0.000001
   -8  -15    0    1    1   -0.001327    0.000001
   -8  -15    0    2    1   -0.001071    0.000014
