0.20889	-8.98143
0.22049	-9.00158
0.2321	-9.02058
0.2437	-9.03841
0.25531	-9.05509
0.26691	-9.07061
0.27852	-9.08498
0.29012	-9.09821
0.30173	-9.1103
0.31333	-9.12127
0.32493	-9.13114
0.33654	-9.13992
0.34814	-9.14763
0.35975	-9.15431
0.37135	-9.15998
0.38296	-9.16467
0.39456	-9.16843
0.40617	-9.1713
0.41777	-9.17331
0.42938	-9.17453
0.44098	-9.17501
0.45259	-9.1748
0.46419	-9.17396
0.4758	-9.17257
0.4874	-9.17068
0.49901	-9.16837
0.51061	-9.16571
0.52222	-9.16277
0.53382	-9.15963
0.54543	-9.15635
0.55703	-9.15301
0.56864	-9.14969
0.58024	-9.14644
0.59185	-9.14334
0.60345	-9.14045
0.61506	-9.13782
0.62666	-9.1355
0.63827	-9.13354
0.64987	-9.13198
0.66147	-9.13084
0.67308	-9.13015
0.68468	-9.12991
0.68468	-9.12991
0.70084	-9.13021
0.717	-9.1311
0.73316	-9.13261
0.74932	-9.13476
0.76547	-9.13759
0.78163	-9.14116
0.79779	-9.14552
0.81395	-9.15075
0.8301	-9.15693
0.84626	-9.16417
0.86242	-9.17256
0.87858	-9.18224
0.89473	-9.19331
0.91089	-9.20594
0.92705	-9.22025
0.94321	-9.23641
0.95937	-9.25458
0.97552	-9.27492
0.99168	-9.2976
1.00784	-9.32277
1.024	-9.3506
1.04015	-9.38125
1.05631	-9.41483
1.07247	-9.4515
1.08863	-9.49133
1.10478	-9.53442
1.12094	-9.58083
1.1371	-9.63058
1.15326	-9.68367
1.16942	-9.74008
1.18557	-9.79974
1.20173	-9.86259
1.21789	-9.9285
1.23405	-9.99734
1.2502	-10.06897
1.26636	-10.14322
1.28252	-10.21991
1.29868	-10.29886
1.31483	-10.37986
1.33099	-10.46273
1.34715	-10.54727
1.36331	-10.63328
1.37947	-10.72059
1.39562	-10.80901
1.41178	-10.73251
1.42794	-10.65309
1.4441	-10.57204
1.46025	-10.48937
1.47641	-10.40509
1.49257	-10.31921
1.50873	-10.23173
1.52488	-10.14269
1.54104	-10.05207
1.5572	-9.95991
1.57336	-9.86621
1.58952	-9.77099
1.60567	-9.67427
1.62183	-9.57606
1.63799	-9.47638

1.63799	-9.47638
1.62183	-9.37526
1.60567	-9.27272
1.58952	-9.16878
1.57336	-9.06347
1.5572	-8.95681
1.54104	-8.84884
1.52488	-8.73959
1.50873	-8.62909
1.49257	-8.51738
1.47641	-8.40451
1.46025	-8.29052
1.4441	-8.17545
1.42794	-8.05938
1.41178	-7.94237
1.39562	-7.82446
1.37947	-7.70575
1.36331	-7.58632
1.34715	-7.46626
1.33099	-7.34567
1.31483	-7.22468
1.29868	-7.10342
1.28252	-6.98203
1.26636	-6.86068
1.2502	-6.73956
1.23405	-6.61887
1.21789	-6.49885
1.20173	-6.37978
1.18557	-6.26196
1.16942	-6.14572
1.15326	-6.03144
1.1371	-5.91954
1.12094	-5.8105
1.10478	-5.70478
1.08863	-5.60293
1.07247	-5.50548
1.05631	-5.41297
1.04015	-5.38529
1.024	-5.41095
1.00784	-5.43569
0.99168	-5.45947
0.97552	-5.48224
0.95937	-5.50397
0.94321	-5.52462
0.92705	-5.54416
0.91089	-5.56255
0.89473	-5.57978
0.87858	-5.59582
0.86242	-5.61065
0.84626	-5.62424
0.8301	-5.63659
0.81395	-5.64767
0.79779	-5.65748
0.78163	-5.66601
0.76547	-5.67324
0.74932	-5.67916
0.73316	-5.68378
0.717	-5.68708
0.70084	-5.68906
0.68468	-5.68972
0.68468	-5.68972
0.67308	-5.69239
0.66147	-5.70035
0.64987	-5.71342
0.63827	-5.73136
0.62666	-5.75384
0.61506	-5.7805
0.60345	-5.81096
0.59185	-5.84486
0.58024	-5.88183
0.56864	-5.92154
0.55703	-5.96368
0.54543	-6.00799
0.53382	-6.0542
0.52222	-6.10211
0.51061	-6.1515
0.49901	-6.20218
0.4874	-6.254
0.4758	-6.30681
0.46419	-6.36048
0.45259	-6.41488
0.44098	-6.4699
0.42938	-6.52543
0.41777	-6.58139
0.40617	-6.63769
0.39456	-6.69425
0.38296	-6.75099
0.37135	-6.80785
0.35975	-6.86476
0.34814	-6.92167
0.33654	-6.9785
0.32493	-7.03523
0.31333	-7.09179
0.30173	-7.14814
0.29012	-7.20424
0.27852	-7.26004
0.26691	-7.31551
0.25531	-7.3706
0.2437	-7.42529
0.2321	-7.47955
0.22049	-7.53332
0.20889	-7.5866
0.19728	-7.63935
0.18568	-7.69153
0.17407	-7.74313
0.16247	-7.79412
0.15086	-7.84448
0.13926	-7.89418
0.12765	-7.94319
0.11605	-7.9915
0.10444	-8.03908
0.09284	-8.08591
0.08123	-8.13197
0.06963	-8.17725
0.05802	-8.22172
0.04642	-8.26536
0.03481	-8.30815
0.02321	-8.35008
0.0116	-8.39112
0	-8.43126

0	-2.95702
0.0116	-3.00224
0.02321	-3.04689
0.03481	-3.09097
0.04642	-3.13449
0.05802	-3.17743
0.06963	-3.21979
0.08123	-3.26158
0.09284	-3.30279
0.10444	-3.34341
0.11605	-3.38345
0.12765	-3.42291
0.13926	-3.46179
0.15086	-3.50008
0.16247	-3.5378
0.17407	-3.57494
0.18568	-3.6115
0.19728	-3.6475
0.20889	-3.68292
0.22049	-3.71779
0.2321	-3.75211
0.2437	-3.78588
0.25531	-3.81911
0.26691	-3.85182
0.27852	-3.88401
0.29012	-3.91568
0.30173	-3.94686
0.31333	-3.97757
0.32493	-4.00779
0.33654	-4.03756
0.34814	-4.06689
0.35975	-4.0958
0.37135	-4.1243
0.38296	-4.1524
0.39456	-4.18013
0.40617	-4.2075
0.41777	-4.23453
0.42938	-4.26122
0.44098	-4.2876
0.45259	-4.31367
0.46419	-4.33944
0.4758	-4.3649
0.4874	-4.39005
0.49901	-4.41488
0.51061	-4.43936
0.52222	-4.46345
0.53382	-4.48709
0.54543	-4.51021
0.55703	-4.53271
0.56864	-4.55445
0.58024	-4.57528
0.59185	-4.59501
0.60345	-4.61341
0.61506	-4.63023
0.62666	-4.64518
0.63827	-4.65797
0.64987	-4.6683
0.66147	-4.6759
0.67308	-4.68056
0.68468	-4.68213
0.68468	-4.68213
0.70084	-4.68267
0.717	-4.68434
0.73316	-4.68717
0.74932	-4.69128
0.76547	-4.69679
0.78163	-4.7039
