#K-Path(1/A) Energy-Level(eV)
# NKPTS & NBANDS:  40 320
# Band-Index    1
   0.00000    -15.138908
   0.01227    -15.154291
   0.02454    -15.169271
   0.03682    -15.183466
   0.04909    -15.196868
   0.06136    -15.209461
   0.07363    -15.221234
   0.08591    -15.232178
   0.09818    -15.242282
   0.11045    -15.251537
   0.12272    -15.259935
   0.13500    -15.267469
   0.14727    -15.274132
   0.15954    -15.279918
   0.17181    -15.284821
   0.18409    -15.288839
   0.19636    -15.291967
   0.20863    -15.294201
   0.22090    -15.295542
   0.23318    -15.295988
   0.23318    -15.295988
   0.24545    -15.295542
   0.25772    -15.294201
   0.26999    -15.291966
   0.28227    -15.288838
   0.29454    -15.284820
   0.30681    -15.279916
   0.31908    -15.274130
   0.33136    -15.267466
   0.34363    -15.259931
   0.35590    -15.251532
   0.36817    -15.242275
   0.38044    -15.232171
   0.39272    -15.221225
   0.40499    -15.209451
   0.41726    -15.196857
   0.42953    -15.183454
   0.44181    -15.169257
   0.45408    -15.154276
   0.46635    -15.138904
 
# Band-Index    2
   0.46635    -15.138126
   0.45408    -15.121992
   0.44181    -15.104734
   0.42953    -15.100834
   0.41726    -15.114951
   0.40499    -15.128132
   0.39272    -15.140375
   0.38044    -15.151687
   0.36817    -15.162072
   0.35590    -15.171537
   0.34363    -15.180085
   0.33136    -15.187721
   0.31908    -15.194449
   0.30681    -15.200274
   0.29454    -15.205196
   0.28227    -15.209220
   0.26999    -15.212348
   0.25772    -15.214580
   0.24545    -15.215919
   0.23318    -15.216366
   0.23318    -15.216366
   0.22090    -15.215919
   0.20863    -15.214580
   0.19636    -15.212347
   0.18409    -15.209219
   0.17181    -15.205194
   0.15954    -15.200272
   0.14727    -15.194447
   0.13500    -15.187717
   0.12272    -15.180081
   0.11045    -15.171532
   0.09818    -15.162066
   0.08591    -15.151680
   0.07363    -15.140366
   0.06136    -15.128122
   0.04909    -15.114939
   0.03682    -15.100820
   0.02454    -15.104754
   0.01227    -15.122012
   0.00000    -15.138156
 
# Band-Index    3
   0.00000    -15.052790
   0.01227    -15.069684
   0.02454    -15.085714
   0.03682    -15.086724
   0.04909    -15.068002
   0.06136    -15.048558
   0.07363    -15.028410
   0.08591    -15.007567
   0.09818    -14.986038
   0.11045    -14.963837
   0.12272    -14.940970
   0.13500    -14.917445
   0.14727    -14.893273
   0.15954    -14.868463
   0.17181    -14.843025
   0.18409    -14.816969
   0.19636    -14.790305
   0.20863    -14.763051
   0.22090    -14.735254
   0.23318    -14.709849
   0.23318    -14.709849
   0.24545    -14.735215
   0.25772    -14.763013
   0.26999    -14.790267
   0.28227    -14.816932
   0.29454    -14.842988
   0.30681    -14.868427
   0.31908    -14.893238
   0.33136    -14.917411
   0.34363    -14.940937
   0.35590    -14.963806
   0.36817    -14.986008
   0.38044    -15.007538
   0.39272    -15.028382
   0.40499    -15.048533
   0.41726    -15.067978
   0.42953    -15.086701
   0.44181    -15.085728
   0.45408    -15.069700
   0.46635    -15.052814
 
# Band-Index    4
   0.46635    -15.052591
   0.45408    -15.034736
   0.44181    -15.015798
   0.42953    -14.995881
   0.41726    -14.974981
   0.40499    -14.953095
   0.39272    -14.930223
   0.38044    -14.906362
   0.36817    -14.881510
   0.35590    -14.855670
   0.34363    -14.828840
   0.33136    -14.801024
   0.31908    -14.772226
   0.30681    -14.742452
   0.29454    -14.711729
   0.28227    -14.699431
   0.26999    -14.702732
   0.25772    -14.705103
   0.24545    -14.706523
   0.23318    -14.706297
   0.23318    -14.706297
   0.22090    -14.706484
   0.20863    -14.705064
   0.19636    -14.702692
   0.18409    -14.699392
   0.17181    -14.711693
   0.15954    -14.742417
   0.14727    -14.772191
   0.13500    -14.800991
   0.12272    -14.828808
   0.11045    -14.855639
   0.09818    -14.881480
   0.08591    -14.906333
   0.07363    -14.930196
   0.06136    -14.953069
   0.04909    -14.974957
   0.03682    -14.995859
   0.02454    -15.015777
   0.01227    -15.034717
   0.00000    -15.052581
 
# Band-Index    5
   0.00000    -14.540338
   0.01227    -14.554221
   0.02454    -14.570425
   0.03682    -14.585874
   0.04909    -14.600442
   0.06136    -14.614102
   0.07363    -14.626842
   0.08591    -14.638654
   0.09818    -14.649535
   0.11045    -14.659479
   0.12272    -14.668483
   0.13500    -14.676546
   0.14727    -14.683662
   0.15954    -14.689829
   0.17181    -14.695023
   0.18409    -14.698638
   0.19636    -14.701967
   0.20863    -14.704345
   0.22090    -14.705773
   0.23318    -14.706257
   0.23318    -14.706257
   0.24545    -14.705814
   0.25772    -14.704387
   0.26999    -14.702008
   0.28227    -14.698679
   0.29454    -14.695062
   0.30681    -14.689868
   0.31908    -14.683701
   0.33136    -14.676584
   0.34363    -14.668522
   0.35590    -14.659517
   0.36817    -14.649574
   0.38044    -14.638693
   0.39272    -14.626880
   0.40499    -14.614140
   0.41726    -14.600480
   0.42953    -14.585912
   0.44181    -14.570462
   0.45408    -14.554259
   0.46635    -14.540370
 
# Band-Index    6
   0.46635    -14.540206
   0.45408    -14.553499
   0.44181    -14.569698
   0.42953    -14.585153
   0.41726    -14.599729
   0.40499    -14.613397
   0.39272    -14.626143
   0.38044    -14.637961
   0.36817    -14.648847
   0.35590    -14.658796
   0.34363    -14.667806
   0.33136    -14.675872
   0.31908    -14.682994
   0.30681    -14.689170
   0.29454    -14.694400
   0.28227    -14.679913
   0.26999    -14.647251
   0.25772    -14.647930
   0.24545    -14.677444
   0.23318    -14.704117
   0.23318    -14.704117
   0.22090    -14.677484
   0.20863    -14.647971
   0.19636    -14.647213
   0.18409    -14.679875
   0.17181    -14.694358
   0.15954    -14.689129
   0.14727    -14.682953
   0.13500    -14.675832
   0.12272    -14.667765
   0.11045    -14.658755
   0.09818    -14.648807
   0.08591    -14.637921
   0.07363    -14.626103
   0.06136    -14.613357
   0.04909    -14.599690
   0.03682    -14.585114
   0.02454    -14.569658
   0.01227    -14.553459
   0.00000    -14.540154
 
# Band-Index    7
   0.00000    -14.531771
   0.01227    -14.517616
   0.02454    -14.498727
   0.03682    -14.478802
   0.04909    -14.458524
   0.06136    -14.468191
   0.07363    -14.478696
   0.08591    -14.488453
   0.09818    -14.497440
   0.11045    -14.505654
   0.12272    -14.513092
   0.13500    -14.519752
   0.14727    -14.525634
   0.15954    -14.530774
   0.17181    -14.556046
   0.18409    -14.587210
   0.19636    -14.617858
   0.20863    -14.613562
   0.22090    -14.578974
   0.23318    -14.545307
   0.23318    -14.545307
   0.24545    -14.579013
   0.25772    -14.613601
   0.26999    -14.617816
   0.28227    -14.587168
   0.29454    -14.556003
   0.30681    -14.530735
   0.31908    -14.525594
   0.33136    -14.519712
   0.34363    -14.513053
   0.35590    -14.505615
   0.36817    -14.497401
   0.38044    -14.488414
   0.39272    -14.478657
   0.40499    -14.468152
   0.41726    -14.458534
   0.42953    -14.478836
   0.44181    -14.498762
   0.45408    -14.517652
   0.46635    -14.531808
 
# Band-Index    8
   0.46635    -14.531699
   0.45408    -14.516869
   0.44181    -14.497949
   0.42953    -14.478009
   0.41726    -14.458298
   0.40499    -14.465377
   0.39272    -14.475871
   0.38044    -14.485619
   0.36817    -14.494598
   0.35590    -14.502805
   0.34363    -14.510236
   0.33136    -14.516889
   0.31908    -14.522765
   0.30681    -14.527908
   0.29454    -14.534979
   0.28227    -14.538519
   0.26999    -14.541269
   0.25772    -14.543232
   0.24545    -14.544412
   0.23318    -14.544369
   0.23318    -14.544369
   0.22090    -14.544452
   0.20863    -14.543273
   0.19636    -14.541309
   0.18409    -14.538559
   0.17181    -14.535019
   0.15954    -14.527948
   0.14727    -14.522804
   0.13500    -14.516928
   0.12272    -14.510275
   0.11045    -14.502843
   0.09818    -14.494637
   0.08591    -14.485657
   0.07363    -14.475909
   0.06136    -14.465415
   0.04909    -14.458277
   0.03682    -14.477973
   0.02454    -14.497913
   0.01227    -14.516833
   0.00000    -14.531670
 
# Band-Index    9
   0.00000    -14.404689
   0.01227    -14.418268
   0.02454    -14.431851
   0.03682    -14.444659
   0.04909    -14.455385
   0.06136    -14.436040
   0.07363    -14.413463
   0.08591    -14.390032
   0.09818    -14.366190
   0.11045    -14.393004
   0.12272    -14.426459
   0.13500    -14.459529
   0.14727    -14.492155
   0.15954    -14.524227
   0.17181    -14.532191
   0.18409    -14.535725
   0.19636    -14.538471
   0.20863    -14.540433
   0.22090    -14.541611
   0.23318    -14.542012
   0.23318    -14.542012
   0.24545    -14.541572
   0.25772    -14.540393
   0.26999    -14.538432
   0.28227    -14.535686
   0.29454    -14.532152
   0.30681    -14.524185
   0.31908    -14.492112
   0.33136    -14.459486
   0.34363    -14.426416
   0.35590    -14.392960
   0.36817    -14.366213
   0.38044    -14.390063
   0.39272    -14.413495
   0.40499    -14.436073
   0.41726    -14.455380
   0.42953    -14.444621
   0.44181    -14.431813
   0.45408    -14.418230
   0.46635    -14.404666
 
# Band-Index   10
   0.46635    -14.403670
   0.45408    -14.415496
   0.44181    -14.429068
   0.42953    -14.441874
   0.41726    -14.453506
   0.40499    -14.435189
   0.39272    -14.412575
   0.38044    -14.389089
   0.36817    -14.364767
   0.35590    -14.340553
   0.34363    -14.314707
   0.33136    -14.288084
   0.31908    -14.268680
   0.30681    -14.310613
   0.29454    -14.351679
   0.28227    -14.391856
   0.26999    -14.431128
   0.25772    -14.469479
   0.24545    -14.506895
   0.23318    -14.541930
   0.23318    -14.541930
   0.22090    -14.506855
   0.20863    -14.469439
   0.19636    -14.431087
   0.18409    -14.391815
   0.17181    -14.351638
   0.15954    -14.310571
   0.14727    -14.268638
   0.13500    -14.288057
   0.12272    -14.314679
   0.11045    -14.340523
   0.09818    -14.364735
   0.08591    -14.389056
   0.07363    -14.412541
   0.06136    -14.435154
   0.04909    -14.453537
   0.03682    -14.441911
   0.02454    -14.429104
   0.01227    -14.415532
